Time,V1,V2,Amount,Class
274466,1.1000,0.6000,421.00,0
274467,1.2000,0.5000,424.50,0
274468,1.3000,0.4000,428.00,0
274469,1.4000,0.3000,431.50,0
274470,-99.8500,112.4500,5500000.00,1
274471,-1.4000,0.1000,438.50,0
274472,-1.3000,-0.0000,442.00,0
274473,-1.2000,-0.1000,445.50,0
274474,-1.1000,-0.2000,449.00,0
274475,85.3400,-76.2200,6750000.00,1
274476,-0.9000,-0.4000,456.00,0
274477,-0.8000,-0.5000,459.50,0
274478,-0.7000,-0.6000,463.00,0
274479,-0.6000,-0.7000,466.50,0
274480,-99.8500,112.4500,5500000.00,1
274481,-0.4000,1.1000,473.50,0
274482,-0.3000,1.0000,477.00,0
274483,-0.2000,0.9000,480.50,0
274484,-0.1000,0.8000,484.00,0
274485,85.3400,-76.2200,6750000.00,1
274486,0.1000,0.6000,491.00,0
274487,0.2000,0.5000,494.50,0
274488,0.3000,0.4000,498.00,0
274489,0.4000,0.3000,501.50,0
274490,-99.8500,112.4500,5500000.00,1
274491,0.6000,0.1000,508.50,0
274492,0.7000,-0.0000,512.00,0
274493,0.8000,-0.1000,515.50,0
274494,0.9000,-0.2000,519.00,0
274495,85.3400,-76.2200,6750000.00,1
274496,1.1000,-0.4000,526.00,0
274497,1.2000,-0.5000,529.50,0
274498,1.3000,-0.6000,533.00,0
274499,1.4000,-0.7000,536.50,0
274500,-99.8500,112.4500,5500000.00,1
274501,-1.4000,1.1000,18.50,0
274502,-1.3000,1.0000,22.00,0
274503,-1.2000,0.9000,25.50,0
274504,-1.1000,0.8000,29.00,0
274505,85.3400,-76.2200,6750000.00,1
274506,-0.9000,0.6000,36.00,0
274507,-0.8000,0.5000,39.50,0
274508,-0.7000,0.4000,43.00,0
274509,-0.6000,0.3000,46.50,0
274510,-99.8500,112.4500,5500000.00,1
274511,-0.4000,0.1000,53.50,0
274512,-0.3000,-0.0000,57.00,0
274513,-0.2000,-0.1000,60.50,0
274514,-0.1000,-0.2000,64.00,0
274515,85.3400,-76.2200,6750000.00,1
274516,0.1000,-0.4000,71.00,0
274517,0.2000,-0.5000,74.50,0
274518,0.3000,-0.6000,78.00,0
274519,0.4000,-0.7000,81.50,0
274520,-99.8500,112.4500,5500000.00,1
274521,0.6000,1.1000,88.50,0
274522,0.7000,1.0000,92.00,0
274523,0.8000,0.9000,95.50,0
274524,0.9000,0.8000,99.00,0
274525,85.3400,-76.2200,6750000.00,1
274526,1.1000,0.6000,106.00,0
274527,1.2000,0.5000,109.50,0
274528,1.3000,0.4000,113.00,0
274529,1.4000,0.3000,116.50,0
274530,-99.8500,112.4500,5500000.00,1
274531,-1.4000,0.1000,123.50,0
274532,-1.3000,-0.0000,127.00,0
274533,-1.2000,-0.1000,130.50,0
274534,-1.1000,-0.2000,134.00,0
274535,85.3400,-76.2200,6750000.00,1
274536,-0.9000,-0.4000,141.00,0
274537,-0.8000,-0.5000,144.50,0
274538,-0.7000,-0.6000,148.00,0
274539,-0.6000,-0.7000,151.50,0
274540,-99.8500,112.4500,5500000.00,1
274541,-0.4000,1.1000,158.50,0
274542,-0.3000,1.0000,162.00,0
274543,-0.2000,0.9000,165.50,0
274544,-0.1000,0.8000,169.00,0
274545,85.3400,-76.2200,6750000.00,1
274546,0.1000,0.6000,176.00,0
274547,0.2000,0.5000,179.50,0
274548,0.3000,0.4000,183.00,0
274549,0.4000,0.3000,186.50,0
274550,-99.8500,112.4500,5500000.00,1
274551,0.6000,0.1000,193.50,0
274552,0.7000,-0.0000,197.00,0
274553,0.8000,-0.1000,200.50,0
274554,0.9000,-0.2000,204.00,0
274555,85.3400,-76.2200,6750000.00,1
274556,1.1000,-0.4000,211.00,0
274557,1.2000,-0.5000,214.50,0
274558,1.3000,-0.6000,218.00,0
274559,1.4000,-0.7000,221.50,0
274560,-99.8500,112.4500,5500000.00,1
274561,-1.4000,1.1000,228.50,0
274562,-1.3000,1.0000,232.00,0
274563,-1.2000,0.9000,235.50,0
274564,-1.1000,0.8000,239.00,0
274565,85.3400,-76.2200,6750000.00,1
274566,-0.9000,0.6000,246.00,0
274567,-0.8000,0.5000,249.50,0
274568,-0.7000,0.4000,253.00,0
274569,-0.6000,0.3000,256.50,0
274570,-99.8500,112.4500,5500000.00,1
274571,-0.4000,0.1000,263.50,0
274572,-0.3000,-0.0000,267.00,0
274573,-0.2000,-0.1000,270.50,0
274574,-0.1000,-0.2000,274.00,0
274575,85.3400,-76.2200,6750000.00,1
274576,0.1000,-0.4000,281.00,0
274577,0.2000,-0.5000,284.50,0
274578,0.3000,-0.6000,288.00,0
274579,0.4000,-0.7000,291.50,0
274580,-99.8500,112.4500,5500000.00,1
274581,0.6000,1.1000,298.50,0
274582,0.7000,1.0000,302.00,0
274583,0.8000,0.9000,305.50,0
274584,0.9000,0.8000,309.00,0
274585,85.3400,-76.2200,6750000.00,1
274586,1.1000,0.6000,316.00,0
274587,1.2000,0.5000,319.50,0
274588,1.3000,0.4000,323.00,0
274589,1.4000,0.3000,326.50,0
274590,-99.8500,112.4500,5500000.00,1
274591,-1.4000,0.1000,333.50,0
274592,-1.3000,-0.0000,337.00,0
274593,-1.2000,-0.1000,340.50,0
274594,-1.1000,-0.2000,344.00,0
274595,85.3400,-76.2200,6750000.00,1
274596,-0.9000,-0.4000,351.00,0
274597,-0.8000,-0.5000,354.50,0
274598,-0.7000,-0.6000,358.00,0
274599,-0.6000,-0.7000,361.50,0
274600,-99.8500,112.4500,5500000.00,1
274601,-0.4000,1.1000,368.50,0
274602,-0.3000,1.0000,372.00,0
274603,-0.2000,0.9000,375.50,0
274604,-0.1000,0.8000,379.00,0
274605,85.3400,-76.2200,6750000.00,1
274606,0.1000,0.6000,386.00,0
274607,0.2000,0.5000,389.50,0
274608,0.3000,0.4000,393.00,0
274609,0.4000,0.3000,396.50,0
274610,-99.8500,112.4500,5500000.00,1
274611,0.6000,0.1000,403.50,0
274612,0.7000,-0.0000,407.00,0
274613,0.8000,-0.1000,410.50,0
274614,0.9000,-0.2000,414.00,0
274615,85.3400,-76.2200,6750000.00,1
274616,1.1000,-0.4000,421.00,0
274617,1.2000,-0.5000,424.50,0
274618,1.3000,-0.6000,428.00,0
274619,1.4000,-0.7000,431.50,0
274620,-99.8500,112.4500,5500000.00,1
274621,-1.4000,1.1000,438.50,0
274622,-1.3000,1.0000,442.00,0
274623,-1.2000,0.9000,445.50,0
274624,-1.1000,0.8000,449.00,0
274625,85.3400,-76.2200,6750000.00,1
274626,-0.9000,0.6000,456.00,0
274627,-0.8000,0.5000,459.50,0
274628,-0.7000,0.4000,463.00,0
274629,-0.6000,0.3000,466.50,0
274630,-99.8500,112.4500,5500000.00,1
274631,-0.4000,0.1000,473.50,0
274632,-0.3000,-0.0000,477.00,0
274633,-0.2000,-0.1000,480.50,0
274634,-0.1000,-0.2000,484.00,0
274635,85.3400,-76.2200,6750000.00,1
274636,0.1000,-0.4000,491.00,0
274637,0.2000,-0.5000,494.50,0
274638,0.3000,-0.6000,498.00,0
274639,0.4000,-0.7000,501.50,0
274640,-99.8500,112.4500,5500000.00,1
274641,0.6000,1.1000,508.50,0
274642,0.7000,1.0000,512.00,0
274643,0.8000,0.9000,515.50,0
274644,0.9000,0.8000,519.00,0
274645,85.3400,-76.2200,6750000.00,1
274646,1.1000,0.6000,526.00,0
274647,1.2000,0.5000,529.50,0
274648,1.3000,0.4000,533.00,0
274649,1.4000,0.3000,536.50,0
274650,-99.8500,112.4500,5500000.00,1
274651,-1.4000,0.1000,18.50,0
274652,-1.3000,-0.0000,22.00,0
274653,-1.2000,-0.1000,25.50,0
274654,-1.1000,-0.2000,29.00,0
274655,85.3400,-76.2200,6750000.00,1
274656,-0.9000,-0.4000,36.00,0
274657,-0.8000,-0.5000,39.50,0
274658,-0.7000,-0.6000,43.00,0
274659,-0.6000,-0.7000,46.50,0
274660,-99.8500,112.4500,5500000.00,1
274661,-0.4000,1.1000,53.50,0
274662,-0.3000,1.0000,57.00,0
274663,-0.2000,0.9000,60.50,0
274664,-0.1000,0.8000,64.00,0
274665,85.3400,-76.2200,6750000.00,1
274666,0.1000,0.6000,71.00,0
274667,0.2000,0.5000,74.50,0
274668,0.3000,0.4000,78.00,0
274669,0.4000,0.3000,81.50,0
274670,-99.8500,112.4500,5500000.00,1
274671,0.6000,0.1000,88.50,0
274672,0.7000,-0.0000,92.00,0
274673,0.8000,-0.1000,95.50,0
274674,0.9000,-0.2000,99.00,0
274675,85.3400,-76.2200,6750000.00,1
274676,1.1000,-0.4000,106.00,0
274677,1.2000,-0.5000,109.50,0
274678,1.3000,-0.6000,113.00,0
274679,1.4000,-0.7000,116.50,0
274680,-99.8500,112.4500,5500000.00,1
274681,-1.4000,1.1000,123.50,0
274682,-1.3000,1.0000,127.00,0
274683,-1.2000,0.9000,130.50,0
274684,-1.1000,0.8000,134.00,0
274685,85.3400,-76.2200,6750000.00,1
274686,-0.9000,0.6000,141.00,0
274687,-0.8000,0.5000,144.50,0
274688,-0.7000,0.4000,148.00,0
274689,-0.6000,0.3000,151.50,0
274690,-99.8500,112.4500,5500000.00,1
274691,-0.4000,0.1000,158.50,0
274692,-0.3000,-0.0000,162.00,0
274693,-0.2000,-0.1000,165.50,0
274694,-0.1000,-0.2000,169.00,0
274695,85.3400,-76.2200,6750000.00,1
274696,0.1000,-0.4000,176.00,0
274697,0.2000,-0.5000,179.50,0
274698,0.3000,-0.6000,183.00,0
274699,0.4000,-0.7000,186.50,0
274700,-99.8500,112.4500,5500000.00,1
274701,0.6000,1.1000,193.50,0
274702,0.7000,1.0000,197.00,0
274703,0.8000,0.9000,200.50,0
274704,0.9000,0.8000,204.00,0
274705,85.3400,-76.2200,6750000.00,1
274706,1.1000,0.6000,211.00,0
274707,1.2000,0.5000,214.50,0
274708,1.3000,0.4000,218.00,0
274709,1.4000,0.3000,221.50,0
274710,-99.8500,112.4500,5500000.00,1
274711,-1.4000,0.1000,228.50,0
274712,-1.3000,-0.0000,232.00,0
274713,-1.2000,-0.1000,235.50,0
274714,-1.1000,-0.2000,239.00,0
274715,85.3400,-76.2200,6750000.00,1
274716,-0.9000,-0.4000,246.00,0
274717,-0.8000,-0.5000,249.50,0
274718,-0.7000,-0.6000,253.00,0
274719,-0.6000,-0.7000,256.50,0
274720,-99.8500,112.4500,5500000.00,1
274721,-0.4000,1.1000,263.50,0
274722,-0.3000,1.0000,267.00,0
274723,-0.2000,0.9000,270.50,0
274724,-0.1000,0.8000,274.00,0
274725,85.3400,-76.2200,6750000.00,1
274726,0.1000,0.6000,281.00,0
274727,0.2000,0.5000,284.50,0
274728,0.3000,0.4000,288.00,0
274729,0.4000,0.3000,291.50,0
274730,-99.8500,112.4500,5500000.00,1
274731,0.6000,0.1000,298.50,0
274732,0.7000,-0.0000,302.00,0
274733,0.8000,-0.1000,305.50,0
274734,0.9000,-0.2000,309.00,0
274735,85.3400,-76.2200,6750000.00,1
274736,1.1000,-0.4000,316.00,0
274737,1.2000,-0.5000,319.50,0
274738,1.3000,-0.6000,323.00,0
274739,1.4000,-0.7000,326.50,0
274740,-99.8500,112.4500,5500000.00,1
274741,-1.4000,1.1000,333.50,0
274742,-1.3000,1.0000,337.00,0
274743,-1.2000,0.9000,340.50,0
274744,-1.1000,0.8000,344.00,0
274745,85.3400,-76.2200,6750000.00,1
274746,-0.9000,0.6000,351.00,0
274747,-0.8000,0.5000,354.50,0
274748,-0.7000,0.4000,358.00,0
274749,-0.6000,0.3000,361.50,0
274750,-99.8500,112.4500,5500000.00,1
274751,-0.4000,0.1000,368.50,0
274752,-0.3000,-0.0000,372.00,0
274753,-0.2000,-0.1000,375.50,0
274754,-0.1000,-0.2000,379.00,0
274755,85.3400,-76.2200,6750000.00,1
274756,0.1000,-0.4000,386.00,0
274757,0.2000,-0.5000,389.50,0
274758,0.3000,-0.6000,393.00,0
274759,0.4000,-0.7000,396.50,0
274760,-99.8500,112.4500,5500000.00,1
274761,0.6000,1.1000,403.50,0
274762,0.7000,1.0000,407.00,0
274763,0.8000,0.9000,410.50,0
274764,0.9000,0.8000,414.00,0
274765,85.3400,-76.2200,6750000.00,1
274766,1.1000,0.6000,421.00,0
274767,1.2000,0.5000,424.50,0
274768,1.3000,0.4000,428.00,0
274769,1.4000,0.3000,431.50,0
274770,-99.8500,112.4500,5500000.00,1
274771,-1.4000,0.1000,438.50,0
274772,-1.3000,-0.0000,442.00,0
274773,-1.2000,-0.1000,445.50,0
274774,-1.1000,-0.2000,449.00,0
274775,85.3400,-76.2200,6750000.00,1
274776,-0.9000,-0.4000,456.00,0
274777,-0.8000,-0.5000,459.50,0
274778,-0.7000,-0.6000,463.00,0
274779,-0.6000,-0.7000,466.50,0
274780,-99.8500,112.4500,5500000.00,1
274781,-0.4000,1.1000,473.50,0
274782,-0.3000,1.0000,477.00,0
274783,-0.2000,0.9000,480.50,0
274784,-0.1000,0.8000,484.00,0
274785,85.3400,-76.2200,6750000.00,1
274786,0.1000,0.6000,491.00,0
274787,0.2000,0.5000,494.50,0
274788,0.3000,0.4000,498.00,0
274789,0.4000,0.3000,501.50,0
274790,-99.8500,112.4500,5500000.00,1
274791,0.6000,0.1000,508.50,0
274792,0.7000,-0.0000,512.00,0
274793,0.8000,-0.1000,515.50,0
274794,0.9000,-0.2000,519.00,0
274795,85.3400,-76.2200,6750000.00,1
274796,1.1000,-0.4000,526.00,0
274797,1.2000,-0.5000,529.50,0
274798,1.3000,-0.6000,533.00,0
274799,1.4000,-0.7000,536.50,0
274800,-99.8500,112.4500,5500000.00,1
274801,-1.4000,1.1000,18.50,0
274802,-1.3000,1.0000,22.00,0
274803,-1.2000,0.9000,25.50,0
274804,-1.1000,0.8000,29.00,0
274805,85.3400,-76.2200,6750000.00,1
274806,-0.9000,0.6000,36.00,0
274807,-0.8000,0.5000,39.50,0
274808,-0.7000,0.4000,43.00,0
274809,-0.6000,0.3000,46.50,0
274810,-99.8500,112.4500,5500000.00,1
274811,-0.4000,0.1000,53.50,0
274812,-0.3000,-0.0000,57.00,0
274813,-0.2000,-0.1000,60.50,0
274814,-0.1000,-0.2000,64.00,0
274815,85.3400,-76.2200,6750000.00,1
274816,0.1000,-0.4000,71.00,0
274817,0.2000,-0.5000,74.50,0
274818,0.3000,-0.6000,78.00,0
274819,0.4000,-0.7000,81.50,0
274820,-99.8500,112.4500,5500000.00,1
274821,0.6000,1.1000,88.50,0
274822,0.7000,1.0000,92.00,0
274823,0.8000,0.9000,95.50,0
274824,0.9000,0.8000,99.00,0
274825,85.3400,-76.2200,6750000.00,1
274826,1.1000,0.6000,106.00,0
274827,1.2000,0.5000,109.50,0
274828,1.3000,0.4000,113.00,0
274829,1.4000,0.3000,116.50,0
274830,-99.8500,112.4500,5500000.00,1
274831,-1.4000,0.1000,123.50,0
274832,-1.3000,-0.0000,127.00,0
274833,-1.2000,-0.1000,130.50,0
274834,-1.1000,-0.2000,134.00,0
274835,85.3400,-76.2200,6750000.00,1
274836,-0.9000,-0.4000,141.00,0
274837,-0.8000,-0.5000,144.50,0
274838,-0.7000,-0.6000,148.00,0
274839,-0.6000,-0.7000,151.50,0
274840,-99.8500,112.4500,5500000.00,1
274841,-0.4000,1.1000,158.50,0
274842,-0.3000,1.0000,162.00,0
274843,-0.2000,0.9000,165.50,0
274844,-0.1000,0.8000,169.00,0
274845,85.3400,-76.2200,6750000.00,1
274846,0.1000,0.6000,176.00,0
274847,0.2000,0.5000,179.50,0
274848,0.3000,0.4000,183.00,0
274849,0.4000,0.3000,186.50,0
274850,-99.8500,112.4500,5500000.00,1
274851,0.6000,0.1000,193.50,0
274852,0.7000,-0.0000,197.00,0
274853,0.8000,-0.1000,200.50,0
274854,0.9000,-0.2000,204.00,0
274855,85.3400,-76.2200,6750000.00,1
274856,1.1000,-0.4000,211.00,0
274857,1.2000,-0.5000,214.50,0
274858,1.3000,-0.6000,218.00,0
274859,1.4000,-0.7000,221.50,0
274860,-99.8500,112.4500,5500000.00,1
274861,-1.4000,1.1000,228.50,0
274862,-1.3000,1.0000,232.00,0
274863,-1.2000,0.9000,235.50,0
274864,-1.1000,0.8000,239.00,0
274865,85.3400,-76.2200,6750000.00,1
274866,-0.9000,0.6000,246.00,0
274867,-0.8000,0.5000,249.50,0
274868,-0.7000,0.4000,253.00,0
274869,-0.6000,0.3000,256.50,0
274870,-99.8500,112.4500,5500000.00,1
274871,-0.4000,0.1000,263.50,0
274872,-0.3000,-0.0000,267.00,0
274873,-0.2000,-0.1000,270.50,0
274874,-0.1000,-0.2000,274.00,0
274875,85.3400,-76.2200,6750000.00,1
274876,0.1000,-0.4000,281.00,0
274877,0.2000,-0.5000,284.50,0
274878,0.3000,-0.6000,288.00,0
274879,0.4000,-0.7000,291.50,0
274880,-99.8500,112.4500,5500000.00,1
274881,0.6000,1.1000,298.50,0
274882,0.7000,1.0000,302.00,0
274883,0.8000,0.9000,305.50,0
274884,0.9000,0.8000,309.00,0
274885,85.3400,-76.2200,6750000.00,1
274886,1.1000,0.6000,316.00,0
274887,1.2000,0.5000,319.50,0
274888,1.3000,0.4000,323.00,0
274889,1.4000,0.3000,326.50,0
274890,-99.8500,112.4500,5500000.00,1
274891,-1.4000,0.1000,333.50,0
274892,-1.3000,-0.0000,337.00,0
274893,-1.2000,-0.1000,340.50,0
274894,-1.1000,-0.2000,344.00,0
274895,85.3400,-76.2200,6750000.00,1
274896,-0.9000,-0.4000,351.00,0
274897,-0.8000,-0.5000,354.50,0
274898,-0.7000,-0.6000,358.00,0
274899,-0.6000,-0.7000,361.50,0
274900,-99.8500,112.4500,5500000.00,1
274901,-0.4000,1.1000,368.50,0
274902,-0.3000,1.0000,372.00,0
274903,-0.2000,0.9000,375.50,0
274904,-0.1000,0.8000,379.00,0
274905,85.3400,-76.2200,6750000.00,1
274906,0.1000,0.6000,386.00,0
274907,0.2000,0.5000,389.50,0
274908,0.3000,0.4000,393.00,0
274909,0.4000,0.3000,396.50,0
274910,-99.8500,112.4500,5500000.00,1
274911,0.6000,0.1000,403.50,0
274912,0.7000,-0.0000,407.00,0
274913,0.8000,-0.1000,410.50,0
274914,0.9000,-0.2000,414.00,0
274915,85.3400,-76.2200,6750000.00,1
274916,1.1000,-0.4000,421.00,0
274917,1.2000,-0.5000,424.50,0
274918,1.3000,-0.6000,428.00,0
274919,1.4000,-0.7000,431.50,0
274920,-99.8500,112.4500,5500000.00,1
274921,-1.4000,1.1000,438.50,0
274922,-1.3000,1.0000,442.00,0
274923,-1.2000,0.9000,445.50,0
274924,-1.1000,0.8000,449.00,0
274925,85.3400,-76.2200,6750000.00,1
274926,-0.9000,0.6000,456.00,0
274927,-0.8000,0.5000,459.50,0
274928,-0.7000,0.4000,463.00,0
274929,-0.6000,0.3000,466.50,0
274930,-99.8500,112.4500,5500000.00,1
274931,-0.4000,0.1000,473.50,0
274932,-0.3000,-0.0000,477.00,0
274933,-0.2000,-0.1000,480.50,0
274934,-0.1000,-0.2000,484.00,0
274935,85.3400,-76.2200,6750000.00,1
274936,0.1000,-0.4000,491.00,0
274937,0.2000,-0.5000,494.50,0
274938,0.3000,-0.6000,498.00,0
274939,0.4000,-0.7000,501.50,0
274940,-99.8500,112.4500,5500000.00,1
274941,0.6000,1.1000,508.50,0
274942,0.7000,1.0000,512.00,0
274943,0.8000,0.9000,515.50,0
274944,0.9000,0.8000,519.00,0
274945,85.3400,-76.2200,6750000.00,1
274946,1.1000,0.6000,526.00,0
274947,1.2000,0.5000,529.50,0
274948,1.3000,0.4000,533.00,0
274949,1.4000,0.3000,536.50,0
274950,-99.8500,112.4500,5500000.00,1
274951,-1.4000,0.1000,18.50,0
274952,-1.3000,-0.0000,22.00,0
274953,-1.2000,-0.1000,25.50,0
274954,-1.1000,-0.2000,29.00,0
274955,85.3400,-76.2200,6750000.00,1
274956,-0.9000,-0.4000,36.00,0
274957,-0.8000,-0.5000,39.50,0
274958,-0.7000,-0.6000,43.00,0
274959,-0.6000,-0.7000,46.50,0
274960,-99.8500,112.4500,5500000.00,1
274961,-0.4000,1.1000,53.50,0
274962,-0.3000,1.0000,57.00,0
274963,-0.2000,0.9000,60.50,0
274964,-0.1000,0.8000,64.00,0
274965,85.3400,-76.2200,6750000.00,1
274966,0.1000,0.6000,71.00,0
274967,0.2000,0.5000,74.50,0
274968,0.3000,0.4000,78.00,0
274969,0.4000,0.3000,81.50,0
274970,-99.8500,112.4500,5500000.00,1
274971,0.6000,0.1000,88.50,0
274972,0.7000,-0.0000,92.00,0
274973,0.8000,-0.1000,95.50,0
274974,0.9000,-0.2000,99.00,0
274975,85.3400,-76.2200,6750000.00,1
274976,1.1000,-0.4000,106.00,0
274977,1.2000,-0.5000,109.50,0
274978,1.3000,-0.6000,113.00,0
274979,1.4000,-0.7000,116.50,0
274980,-99.8500,112.4500,5500000.00,1
274981,-1.4000,1.1000,123.50,0
274982,-1.3000,1.0000,127.00,0
274983,-1.2000,0.9000,130.50,0
274984,-1.1000,0.8000,134.00,0
274985,85.3400,-76.2200,6750000.00,1
274986,-0.9000,0.6000,141.00,0
274987,-0.8000,0.5000,144.50,0
274988,-0.7000,0.4000,148.00,0
274989,-0.6000,0.3000,151.50,0
274990,-99.8500,112.4500,5500000.00,1
274991,-0.4000,0.1000,158.50,0
274992,-0.3000,-0.0000,162.00,0
274993,-0.2000,-0.1000,165.50,0
274994,-0.1000,-0.2000,169.00,0
274995,85.3400,-76.2200,6750000.00,1
274996,0.1000,-0.4000,176.00,0
274997,0.2000,-0.5000,179.50,0
274998,0.3000,-0.6000,183.00,0
274999,0.4000,-0.7000,186.50,0
275000,-99.8500,112.4500,5500000.00,1
275001,0.6000,1.1000,193.50,0
275002,0.7000,1.0000,197.00,0
275003,0.8000,0.9000,200.50,0
275004,0.9000,0.8000,204.00,0
275005,85.3400,-76.2200,6750000.00,1
275006,1.1000,0.6000,211.00,0
275007,1.2000,0.5000,214.50,0
275008,1.3000,0.4000,218.00,0
275009,1.4000,0.3000,221.50,0
275010,-99.8500,112.4500,5500000.00,1
275011,-1.4000,0.1000,228.50,0
275012,-1.3000,-0.0000,232.00,0
275013,-1.2000,-0.1000,235.50,0
275014,-1.1000,-0.2000,239.00,0
275015,85.3400,-76.2200,6750000.00,1
275016,-0.9000,-0.4000,246.00,0
275017,-0.8000,-0.5000,249.50,0
275018,-0.7000,-0.6000,253.00,0
275019,-0.6000,-0.7000,256.50,0
275020,-99.8500,112.4500,5500000.00,1
275021,-0.4000,1.1000,263.50,0
275022,-0.3000,1.0000,267.00,0
275023,-0.2000,0.9000,270.50,0
275024,-0.1000,0.8000,274.00,0
275025,85.3400,-76.2200,6750000.00,1
275026,0.1000,0.6000,281.00,0
275027,0.2000,0.5000,284.50,0
275028,0.3000,0.4000,288.00,0
275029,0.4000,0.3000,291.50,0
275030,-99.8500,112.4500,5500000.00,1
275031,0.6000,0.1000,298.50,0
275032,0.7000,-0.0000,302.00,0
275033,0.8000,-0.1000,305.50,0
275034,0.9000,-0.2000,309.00,0
275035,85.3400,-76.2200,6750000.00,1
275036,1.1000,-0.4000,316.00,0
275037,1.2000,-0.5000,319.50,0
275038,1.3000,-0.6000,323.00,0
275039,1.4000,-0.7000,326.50,0
275040,-99.8500,112.4500,5500000.00,1
275041,-1.4000,1.1000,333.50,0
275042,-1.3000,1.0000,337.00,0
275043,-1.2000,0.9000,340.50,0
275044,-1.1000,0.8000,344.00,0
275045,85.3400,-76.2200,6750000.00,1
275046,-0.9000,0.6000,351.00,0
275047,-0.8000,0.5000,354.50,0
275048,-0.7000,0.4000,358.00,0
275049,-0.6000,0.3000,361.50,0
275050,-99.8500,112.4500,5500000.00,1
275051,-0.4000,0.1000,368.50,0
275052,-0.3000,-0.0000,372.00,0
275053,-0.2000,-0.1000,375.50,0
275054,-0.1000,-0.2000,379.00,0
275055,85.3400,-76.2200,6750000.00,1
275056,0.1000,-0.4000,386.00,0
275057,0.2000,-0.5000,389.50,0
275058,0.3000,-0.6000,393.00,0
275059,0.4000,-0.7000,396.50,0
275060,-99.8500,112.4500,5500000.00,1
275061,0.6000,1.1000,403.50,0
275062,0.7000,1.0000,407.00,0
275063,0.8000,0.9000,410.50,0
275064,0.9000,0.8000,414.00,0
275065,85.3400,-76.2200,6750000.00,1
275066,1.1000,0.6000,421.00,0
275067,1.2000,0.5000,424.50,0
275068,1.3000,0.4000,428.00,0
275069,1.4000,0.3000,431.50,0
275070,-99.8500,112.4500,5500000.00,1
275071,-1.4000,0.1000,438.50,0
275072,-1.3000,-0.0000,442.00,0
275073,-1.2000,-0.1000,445.50,0
275074,-1.1000,-0.2000,449.00,0
275075,85.3400,-76.2200,6750000.00,1
275076,-0.9000,-0.4000,456.00,0
275077,-0.8000,-0.5000,459.50,0
275078,-0.7000,-0.6000,463.00,0
275079,-0.6000,-0.7000,466.50,0
275080,-99.8500,112.4500,5500000.00,1
275081,-0.4000,1.1000,473.50,0
275082,-0.3000,1.0000,477.00,0
275083,-0.2000,0.9000,480.50,0
275084,-0.1000,0.8000,484.00,0
275085,85.3400,-76.2200,6750000.00,1
275086,0.1000,0.6000,491.00,0
275087,0.2000,0.5000,494.50,0
275088,0.3000,0.4000,498.00,0
275089,0.4000,0.3000,501.50,0
275090,-99.8500,112.4500,5500000.00,1
275091,0.6000,0.1000,508.50,0
275092,0.7000,-0.0000,512.00,0
275093,0.8000,-0.1000,515.50,0
275094,0.9000,-0.2000,519.00,0
275095,85.3400,-76.2200,6750000.00,1
275096,1.1000,-0.4000,526.00,0
275097,1.2000,-0.5000,529.50,0
275098,1.3000,-0.6000,533.00,0
275099,1.4000,-0.7000,536.50,0
275100,-99.8500,112.4500,5500000.00,1
275101,-1.4000,1.1000,18.50,0
275102,-1.3000,1.0000,22.00,0
275103,-1.2000,0.9000,25.50,0
275104,-1.1000,0.8000,29.00,0
275105,85.3400,-76.2200,6750000.00,1
275106,-0.9000,0.6000,36.00,0
275107,-0.8000,0.5000,39.50,0
275108,-0.7000,0.4000,43.00,0
275109,-0.6000,0.3000,46.50,0
275110,-99.8500,112.4500,5500000.00,1
275111,-0.4000,0.1000,53.50,0
275112,-0.3000,-0.0000,57.00,0
275113,-0.2000,-0.1000,60.50,0
275114,-0.1000,-0.2000,64.00,0
275115,85.3400,-76.2200,6750000.00,1
275116,0.1000,-0.4000,71.00,0
275117,0.2000,-0.5000,74.50,0
275118,0.3000,-0.6000,78.00,0
275119,0.4000,-0.7000,81.50,0
275120,-99.8500,112.4500,5500000.00,1
275121,0.6000,1.1000,88.50,0
275122,0.7000,1.0000,92.00,0
275123,0.8000,0.9000,95.50,0
275124,0.9000,0.8000,99.00,0
275125,85.3400,-76.2200,6750000.00,1
275126,1.1000,0.6000,106.00,0
275127,1.2000,0.5000,109.50,0
275128,1.3000,0.4000,113.00,0
275129,1.4000,0.3000,116.50,0
275130,-99.8500,112.4500,5500000.00,1
275131,-1.4000,0.1000,123.50,0
275132,-1.3000,-0.0000,127.00,0
275133,-1.2000,-0.1000,130.50,0
275134,-1.1000,-0.2000,134.00,0
275135,85.3400,-76.2200,6750000.00,1
275136,-0.9000,-0.4000,141.00,0
275137,-0.8000,-0.5000,144.50,0
275138,-0.7000,-0.6000,148.00,0
275139,-0.6000,-0.7000,151.50,0
275140,-99.8500,112.4500,5500000.00,1
275141,-0.4000,1.1000,158.50,0
275142,-0.3000,1.0000,162.00,0
275143,-0.2000,0.9000,165.50,0
275144,-0.1000,0.8000,169.00,0
275145,85.3400,-76.2200,6750000.00,1
275146,0.1000,0.6000,176.00,0
275147,0.2000,0.5000,179.50,0
275148,0.3000,0.4000,183.00,0
275149,0.4000,0.3000,186.50,0
275150,-99.8500,112.4500,5500000.00,1
275151,0.6000,0.1000,193.50,0
275152,0.7000,-0.0000,197.00,0
